discount_id,description,discount_value,start_date,end_date
2303,Short organization medical.,18.09,2024-03-14 09:21:38.744591,2024-02-21 23:28:46.085131
2304,Study sit reveal campaign.,6.31,2024-02-23 22:52:35.637723,2024-08-31 04:03:26.899168
2305,Discuss difficult growth.,37.11,2024-04-29 06:42:53.501407,2024-04-03 14:02:19.327520
2306,With yet less office population speech.,18.44,2024-02-07 12:37:57.539803,2024-09-01 20:00:02.221226
2307,Near about win event realize security can.,5.04,2024-02-16 19:09:25.190744,2024-03-01 09:53:15.783039
2308,Under ability into law Democrat and attorney individual.,27.71,2024-05-13 20:24:41.551993,2024-02-09 01:09:19.720163
2309,Let set great head line study child argue.,11.53,2024-03-12 06:14:12.330462,2024-06-10 22:18:28.434734
2310,Where her some among.,35.33,2024-02-11 06:16:20.452425,2024-01-24 23:10:16.992018
2311,Kitchen them throw above in.,18.86,2024-07-23 07:26:03.988837,2024-02-04 15:34:08.147248
2312,Popular discover nature account.,17.3,2024-03-30 08:52:31.176849,2024-09-19 03:16:34.989391
2313,Drive turn power with.,37.14,2024-05-21 03:35:12.229076,2024-07-17 08:06:37.465824
2314,Account she go over design.,9.98,2024-06-01 04:02:16.006244,2024-03-11 11:39:17.576508
2315,Now approach word painting help color.,46.68,2024-05-17 04:44:26.755514,2024-05-02 09:11:57.402231
2316,Response one message author start.,30.12,2024-04-08 00:55:23.637638,2024-03-21 08:50:33.580045
2317,Chair my into step body report.,7.2,2024-04-11 01:59:06.413343,2024-05-17 23:26:34.257915
2318,Hit push not degree song.,33.12,2024-08-21 15:50:40.605148,2024-05-27 16:39:24.632713
2319,Dream region well.,30.18,2024-03-30 22:42:53.922831,2024-01-17 07:49:46.924380
2320,Behind free approach player write political enter.,36.97,2024-06-20 23:19:51.083760,2024-08-03 00:17:21.468028
2321,Blood age take civil.,17.58,2024-08-06 20:56:18.702598,2024-06-03 04:25:10.190961
2322,Executive hospital message agree.,10.09,2024-08-11 21:16:08.903675,2024-09-14 14:52:27.746011
2323,Modern wonder wind other look.,38.19,2024-06-09 06:32:06.706126,2024-07-29 13:04:44.927538
2324,Standard free act lose morning recognize.,23.35,2024-06-11 20:19:49.824099,2024-06-25 00:01:29.516302
2325,Pass wear call true list safe around.,49.72,2024-08-28 12:44:45.714709,2024-05-12 12:57:28.447963
2326,Argue late former religious material face.,39.6,2024-02-19 02:49:44.321880,2024-02-01 01:48:15.489784
2327,Really study face work customer operation apply.,10.68,2024-01-27 08:51:29.551046,2024-06-02 01:24:30.040229
2328,Red policy present.,26.45,2024-01-15 02:25:01.231047,2024-08-27 16:35:57.247392
2329,Free teach lose simple quickly total.,30.79,2024-06-06 00:46:39.595682,2024-04-17 12:46:24.625139
2330,Of identify everything drive.,38.03,2024-06-06 15:34:53.218786,2024-06-02 10:42:04.136173
2331,Knowledge foreign off job home garden.,23.64,2024-03-07 02:02:41.550618,2024-07-16 20:40:15.901601
2332,Style similar beyond service bring teacher provide.,19.26,2024-07-20 10:42:47.850286,2024-01-08 15:25:29.700119
2333,Perhaps low standard.,32.37,2024-02-12 03:32:51.827702,2024-08-04 15:27:53.939104
2334,Easy enter teacher between bag type must.,49.17,2024-04-10 21:26:00.343992,2024-01-14 22:22:13.067055
2335,Will ten build condition just result.,20.02,2024-04-15 02:34:49.447357,2024-03-04 09:50:39.690305
2336,Sure such quite live young.,26.05,2024-07-18 18:31:14.363860,2024-02-22 18:37:33.022076
2337,Win film him significant discuss president record.,23.44,2024-06-28 04:37:34.442999,2024-03-03 23:59:10.161567
2338,Example ground own issue two research.,12.64,2024-05-25 03:37:09.769193,2024-02-08 14:01:40.272299
2339,Everything inside everyone certain.,11.31,2024-07-13 21:59:08.740478,2024-09-14 22:49:08.345798
2340,Many our gas economy.,5.2,2024-01-07 23:17:13.007899,2024-01-17 14:54:40.398274
2341,Culture meeting build community story outside north.,23.28,2024-04-12 04:53:12.528608,2024-05-24 18:58:13.176360
2342,Issue color all.,30.32,2024-07-27 08:47:27.398386,2024-07-01 09:42:39.401699
2343,Term imagine decision.,9.35,2024-02-15 16:04:30.032809,2024-05-26 15:41:31.247918
2344,Find sign total everybody both.,10.4,2024-05-13 19:52:04.371055,2024-03-31 21:11:53.104014
2345,Oil experience right seat investment.,43.9,2024-01-28 14:48:17.298580,2024-06-21 21:12:27.497935
2346,Space radio weight.,14.21,2024-02-11 05:39:42.508905,2024-06-20 02:01:10.087451
2347,Forward just late.,13.91,2024-01-14 09:52:30.040102,2024-05-20 01:13:52.798962
2348,Any PM evidence population sound institution bit guess.,12.3,2024-09-14 07:02:54.675023,2024-06-17 22:18:17.080846
2349,Two throw weight hope standard little stage seven.,9.09,2024-02-13 02:14:14.519476,2024-02-06 09:26:18.135764
2350,Measure skill rock commercial manager security man somebody.,15.86,2024-08-22 00:44:11.208364,2024-08-03 13:56:28.374132
2351,Parent fund lay remain.,7.35,2024-04-28 15:54:56.394668,2024-07-25 02:56:48.099233
2352,Sort service wide.,32.34,2024-08-10 00:59:14.767399,2024-01-03 03:29:04.195510
2353,Specific public research tonight best parent.,15.71,2024-01-09 22:32:57.061714,2024-01-27 22:25:15.268923
2354,Bar peace four stage debate.,18.22,2024-04-26 22:11:39.141621,2024-08-26 06:59:40.559295
2355,City dinner detail important.,43.81,2024-04-11 00:10:47.802962,2024-09-03 14:22:00.810584
2356,Although or quite candidate society their.,40.93,2024-07-16 22:50:11.233060,2024-02-20 11:07:00.391194
2357,Assume PM as laugh we already back.,35.26,2024-09-12 02:23:10.169577,2024-01-16 12:26:43.071720
2358,I cell trial his every cost.,28.25,2024-09-07 15:05:25.278961,2024-09-04 01:29:43.479506
2359,Performance expert center nice place.,29.5,2024-03-13 20:27:57.249042,2024-08-13 20:13:19.982712
2360,Social leader election today key bad.,46.55,2024-08-27 20:17:27.973032,2024-02-28 01:35:02.639272
2361,Teach quickly together day.,39.43,2024-08-29 04:46:35.790559,2024-04-25 14:24:32.774860
2362,Beat loss dream while.,6.92,2024-05-19 18:55:37.742971,2024-05-22 12:38:11.904087
2363,Anything beat husband firm west top resource civil.,25.57,2024-01-23 03:44:10.805312,2024-01-22 21:10:41.822851
2364,Word candidate wind.,35.24,2024-02-25 13:57:56.305065,2024-08-25 19:32:17.351424
2365,Professional often somebody toward responsibility draw government.,10.11,2024-02-06 18:51:33.692111,2024-04-09 06:43:51.227575
2366,Partner figure mouth property take impact new grow.,16.35,2024-08-23 02:23:10.099694,2024-01-16 04:14:39.936135
2367,Design watch challenge movement.,37.9,2024-01-26 10:07:38.588352,2024-04-22 08:39:33.199370
2368,Thing our give.,14.64,2024-07-13 18:56:09.548377,2024-03-16 01:31:00.789357
2369,Tough shoulder director yes best allow.,32.54,2024-05-08 08:44:47.938745,2024-01-22 21:45:33.707626
2370,Shoulder beyond traditional product all.,22.33,2024-07-23 00:41:56.405930,2024-09-21 14:14:31.211175
2371,Conference eight rise radio.,48.21,2024-05-01 20:59:33.342948,2024-07-08 09:56:19.094742
2372,Kind least seven nothing.,40.44,2024-03-15 18:19:13.620499,2024-02-10 21:36:55.446574
2373,Employee growth family media.,33.67,2024-04-27 19:07:41.719280,2024-08-08 18:16:34.488450
2374,End would entire deep car on interview.,32.5,2024-01-05 10:28:13.122742,2024-07-29 12:11:28.396466
2375,Somebody color government end evening they reflect.,16.54,2024-06-23 23:55:07.735800,2024-03-04 14:02:02.387786
2376,Year four loss know must production off.,23.7,2024-05-12 10:17:30.608906,2024-07-04 20:50:27.997702
2377,Technology likely matter mission process above kitchen.,39.02,2024-04-08 13:33:28.383022,2024-07-02 08:21:38.269177
2378,Production president question hear.,24.14,2024-08-02 16:47:20.285088,2024-06-28 05:56:29.033080
2379,Pattern teacher respond education.,46.54,2024-07-24 14:43:43.889505,2024-03-01 23:57:01.575208
2380,Fear country scientist race Republican.,42.81,2024-05-26 00:13:57.338138,2024-01-19 03:35:17.417480
2381,Attention chair local huge door base wide window.,42.26,2024-03-06 15:31:19.262904,2024-07-20 03:28:54.621967
2382,Finally suddenly central unit require sign.,40.11,2024-07-19 05:41:38.374526,2024-05-31 00:35:52.455024
2383,Character air write spring sort successful.,10.06,2024-04-30 16:51:26.534116,2024-01-26 12:12:24.578526
2384,During perform approach health force.,8.08,2024-02-02 00:01:29.381821,2024-07-27 01:08:26.692512
2385,Son inside forget television thing.,41.73,2024-05-28 12:08:02.534421,2024-08-11 13:47:49.150268
2386,We but animal.,6.37,2024-09-20 10:46:41.817392,2024-02-20 02:09:50.505970
2387,Sister how tend ground would ever can require.,49.24,2024-03-23 00:24:06.877405,2024-01-28 10:30:24.199077
2388,Own fact onto high argue.,22.4,2024-02-17 00:11:14.041482,2024-01-06 06:36:00.469487
2389,Would Congress whatever bed performance.,20.6,2024-01-12 11:09:42.691942,2024-03-25 05:48:10.291157
2390,Move adult travel mouth.,14.42,2024-04-19 00:42:28.847261,2024-07-14 14:18:30.393507
2391,Form argue newspaper article sell central.,15.68,2024-06-02 06:06:03.685428,2024-04-27 16:55:53.943299
2392,Space wonder much road society adult.,22.4,2024-02-08 11:42:45.032546,2024-04-19 07:48:34.617955
2393,Enjoy in fall box hundred.,38.85,2024-04-14 14:40:36.467874,2024-08-09 15:58:36.532636
2394,Very often painting wrong unit front world.,16.18,2024-01-06 10:13:28.449882,2024-08-22 03:37:35.108832
2395,Forget property pressure kitchen heavy from.,27.4,2024-07-26 06:50:56.016403,2024-05-15 22:32:55.949495
2396,Statement sister source away.,11.12,2024-06-07 07:19:12.264491,2024-04-30 05:25:55.147845
2397,Agreement little off watch foot decade.,48.26,2024-04-22 18:00:45.640367,2024-08-16 09:37:54.020334
2398,Cover table single edge.,23.31,2024-03-25 23:13:18.238883,2024-01-27 10:12:42.031698
2399,Key always collection appear.,10.11,2024-05-01 16:32:57.268553,2024-03-11 06:36:06.089116
2400,Sport cost per case up.,24.55,2024-06-03 18:22:47.411238,2024-01-28 05:10:17.330471
2401,Field take area animal image.,26.11,2024-09-03 22:13:04.036609,2024-03-12 17:53:47.959683
2402,Couple full range.,16.84,2024-08-31 02:29:29.813911,2024-08-30 13:50:45.657885
2403,Enter some when sign.,23.28,2024-08-11 20:48:04.633374,2024-08-05 06:37:30.698256
2404,Force go include government task maybe.,45.31,2024-01-04 07:36:10.943619,2024-07-06 19:41:35.882075
2405,Send hair much concern big size.,42.74,2024-01-11 10:46:36.493726,2024-02-23 12:25:20.985406
2406,Hotel number couple move bank onto.,18.4,2024-05-26 16:52:35.768860,2024-03-24 23:29:25.637833
2407,Argue huge assume room game.,45.53,2024-01-19 11:16:37.788324,2024-06-24 17:42:48.441453
2408,Throw clearly magazine cold expect.,42.48,2024-08-22 01:35:23.387787,2024-06-15 14:17:41.030768
2409,And stay indicate fill available few.,26.18,2024-08-28 15:25:25.698656,2024-01-22 14:37:50.337927
2410,Environment rich fast call commercial.,22.06,2024-05-14 21:38:36.878303,2024-07-17 20:24:05.996547
2411,Play this boy alone big.,35.78,2024-04-01 16:57:29.910977,2024-02-19 14:27:36.322336
2412,Need lawyer church gas among.,24.67,2024-03-01 06:37:38.153735,2024-02-23 05:16:17.247022
2413,Where per out their per draw southern.,10.78,2024-03-03 12:29:43.164443,2024-01-29 17:42:54.085917
2414,Feeling me there material purpose.,40.31,2024-07-25 04:14:18.587391,2024-07-19 00:14:10.377975
2415,Eat into reveal near he but.,42.83,2024-09-23 06:54:01.302088,2024-02-04 11:47:50.610604
2416,Month crime available bed scene myself.,21.4,2024-05-17 13:46:00.484072,2024-08-20 00:19:03.858293
2417,Both imagine it election everything sister.,42.37,2024-04-25 18:22:44.078336,2024-09-13 14:36:01.721523
2418,Exactly marriage stand manage protect environmental green.,30.2,2024-09-03 13:42:14.404728,2024-09-13 03:41:05.732565
2419,Control member case major message door evidence.,8.81,2024-08-27 19:18:12.675051,2024-06-19 21:08:24.428908
2420,Open new behavior hair million.,36.02,2024-07-14 04:51:42.207715,2024-04-13 12:15:52.431312
2421,Wish here throw nice development by term.,37.24,2024-07-17 10:50:47.600836,2024-07-26 01:46:40.008624
2422,About goal yeah.,19.92,2024-07-25 01:01:22.525172,2024-09-22 18:27:07.813854
2423,Remember defense Republican later itself foreign back.,39.2,2024-03-19 14:42:00.707370,2024-07-08 01:57:42.791025
2424,Performance hospital citizen could dark event condition.,14.96,2024-03-02 01:51:14.479849,2024-03-15 16:25:15.947148
2425,Current after his much seven story.,23.88,2024-09-12 02:10:04.763845,2024-04-25 05:14:54.585809
2426,Book analysis scientist camera show writer.,33.19,2024-06-29 02:41:22.151488,2024-02-12 17:59:53.860956
2427,Movie college life.,27.82,2024-02-08 19:38:23.921062,2024-06-22 16:56:10.982967
2428,Necessary home three let.,49.34,2024-05-23 03:39:49.475762,2024-07-25 09:48:15.699777
2429,Say local color do.,33.84,2024-07-30 07:16:09.645745,2024-06-12 16:54:42.965224
2430,Chair beautiful despite appear feel couple gun.,43.16,2024-05-14 13:55:37.954007,2024-04-27 09:48:20.873068
2431,Century manager share word claim white country.,46.74,2024-03-26 22:34:57.115990,2024-06-06 00:35:20.482234
2432,Beyond wife cup less between treat score.,49.86,2024-08-13 13:00:53.001847,2024-05-02 08:28:42.724192
2433,Meet why manager just event garden oil.,5.44,2024-05-25 16:24:23.857772,2024-07-11 18:50:21.788581
2434,Admit short than enough mind instead recently.,16.52,2024-03-29 14:47:58.473565,2024-03-20 11:30:52.787758
2435,I study quite response.,20.68,2024-03-02 01:45:08.967144,2024-01-11 15:47:16.899276
2436,Resource concern cause high response style appear.,27.35,2024-02-06 19:26:00.184097,2024-09-04 19:31:16.926941
2437,Behavior window describe hold serve.,37.09,2024-08-12 08:17:52.816291,2024-01-29 03:35:58.671520
2438,Executive land either mother what article evening.,18.79,2024-02-01 09:21:31.292863,2024-06-05 18:44:54.370671
2439,Skill finally I process direction owner set.,22.63,2024-06-30 10:34:30.138668,2024-09-06 14:40:10.271724
2440,So simply difference.,10.74,2024-02-26 00:22:05.746043,2024-02-17 15:25:45.064796
2441,To north public popular western enjoy serious.,18.36,2024-01-07 05:41:39.328491,2024-05-21 12:13:28.573274
2442,Form board reflect.,37.51,2024-04-20 15:51:31.198368,2024-06-21 08:04:44.071765
2443,Office could sit where yes billion television.,10.99,2024-06-07 01:44:53.202114,2024-09-19 13:39:18.313395
2444,Tv others thing go.,13.16,2024-02-11 16:06:20.212343,2024-03-14 22:47:38.574842
2445,Bed late some region control letter.,16.66,2024-09-10 08:30:37.137053,2024-08-14 21:43:20.291238
2446,Realize certainly perform present east market.,20.93,2024-03-30 07:26:07.881622,2024-02-24 14:50:19.725535
2447,Help book anyone serious statement already.,18.22,2024-05-28 08:42:45.720341,2024-06-07 06:57:11.220021
2448,Difference represent position for south.,32.32,2024-07-24 20:37:07.977578,2024-06-26 21:15:45.072576
2449,Some employee mention population.,23.69,2024-03-22 02:04:56.753248,2024-08-15 00:18:25.802760
2450,Hear should detail rest measure wish hot.,6.63,2024-01-25 08:27:58.215723,2024-05-29 20:10:59.521763
2451,Plant good across how cup center.,8.16,2024-04-13 19:38:38.715213,2024-03-13 04:08:56.777751
2452,Second must clearly feel visit particularly blue.,29.88,2024-07-10 20:54:46.853220,2024-01-05 05:03:54.257742
2453,Crime list important traditional.,23.69,2024-04-05 03:20:26.766407,2024-05-18 06:03:02.246649
2454,Tell everyone leg history easy account.,33.31,2024-09-18 05:28:32.881548,2024-09-05 04:26:49.656121
2455,Success contain want themselves or address cause.,16.03,2024-04-10 19:01:08.969295,2024-04-25 14:49:13.284611
2456,Health talk drop certain sense usually.,30.54,2024-07-23 13:47:36.714273,2024-07-12 23:41:20.093672
2457,Simply require leader spring type next try.,43.74,2024-04-19 03:06:19.751100,2024-05-16 23:32:44.243601
2458,Blue reveal five reflect church long.,48.5,2024-07-04 00:23:21.639422,2024-08-13 19:00:36.506027
2459,Expert future board.,34.66,2024-03-18 05:58:54.911128,2024-05-04 10:42:40.376086
2460,Possible simply professor arm.,9.12,2024-06-24 10:44:57.413470,2024-05-25 11:39:54.595290
2461,Return analysis west them near.,13.72,2024-06-21 22:31:14.515614,2024-09-16 00:18:48.661727
2462,Three phone establish when rule newspaper.,28.02,2024-02-27 03:21:44.602774,2024-01-11 12:27:31.473779
2463,Contain apply international sign where.,5.36,2024-03-08 06:56:34.015438,2024-01-02 12:27:36.768312
2464,Section article expert floor modern smile budget TV.,12.65,2024-01-15 03:56:48.164907,2024-03-23 05:32:23.590420
2465,Edge quality its.,39.97,2024-01-27 00:23:32.350602,2024-06-30 11:53:29.941208
2466,Six official field drop.,23.06,2024-09-13 23:13:30.803313,2024-06-09 23:54:24.566123
2467,Increase air difference newspaper itself.,34.84,2024-04-24 10:00:55.764585,2024-02-19 11:42:18.552996
2468,Reduce sister notice you.,32.46,2024-08-10 13:20:36.392211,2024-06-04 15:17:40.324334
2469,Protect college around nearly machine.,5.91,2024-04-02 16:12:31.396970,2024-07-27 13:39:02.596134
