promotion_id,description,start_date,end_date,discount_id
1423,Simple start public.,2024-05-28 15:13:42.900931,2024-08-30 09:25:58.854895,83
1424,Maybe major serve.,2024-06-17 08:57:19.185746,2024-01-23 09:39:15.245522,67
1425,Teacher indicate magazine either good season decision step.,2024-06-24 03:04:09.570634,2024-04-25 03:42:38.958821,10
1426,In notice without air garden pass.,2024-08-29 17:26:46.274723,2024-08-08 04:20:33.875906,84
1427,Treat treat American with probably bad.,2024-08-24 05:43:10.606627,2024-07-12 09:24:42.297767,98
1428,Teach late compare model they imagine grow.,2024-03-18 01:48:33.511074,2024-05-23 10:12:33.954206,53
1429,Culture either later type name.,2024-03-17 20:18:44.425670,2024-02-12 13:17:26.677907,13
1430,Mention keep ok letter manage.,2024-02-02 07:57:45.394038,2024-08-08 16:17:52.812635,27
1431,Pick clearly avoid meet.,2024-04-20 18:39:41.333544,2024-07-16 23:58:34.504952,79
1432,Sign listen policy wish care turn personal.,2024-05-13 06:02:32.477916,2024-04-15 14:07:33.187023,46
1433,Deep today minute.,2024-05-06 08:15:40.263614,2024-09-03 14:30:56.629367,49
1434,Federal thousand kitchen bag.,2024-06-18 10:40:44.172411,2024-09-05 06:27:40.322477,34
1435,Indeed study water picture treatment like.,2024-09-20 13:43:04.321881,2024-06-06 16:56:13.506400,19
1436,Go American pressure much.,2024-04-08 04:27:31.926583,2024-01-19 22:50:32.903721,73
1437,Difference ask now future opportunity.,2024-02-08 02:08:33.526924,2024-05-11 22:52:04.705862,27
1438,So cover discussion body pass last popular inside.,2024-09-15 15:46:16.588617,2024-08-03 08:01:25.902627,21
1439,Congress attack instead pass shoulder seven field.,2024-01-12 18:34:49.644684,2024-02-12 22:02:32.234011,42
1440,Drug until risk certain five at goal than.,2024-04-03 22:39:32.546457,2024-07-23 03:03:13.103944,96
1441,Process kind machine bag.,2024-01-13 01:54:58.913411,2024-07-14 13:43:14.410387,82
1442,I between question still believe someone.,2024-01-07 16:58:37.688544,2024-07-15 16:56:33.392827,37
1443,Garden computer can treatment after summer sit.,2024-02-06 15:07:00.480639,2024-04-12 21:26:06.049997,39
1444,Do authority hospital kind security.,2024-09-02 12:51:28.665356,2024-01-20 02:43:26.882137,50
1445,Into during market.,2024-08-06 02:44:22.227901,2024-04-01 08:49:02.906482,36
1446,Girl actually six trouble fact particular.,2024-07-17 13:54:45.979669,2024-02-27 22:46:25.988831,36
1447,Natural dog compare show.,2024-06-29 08:54:53.904727,2024-07-25 15:23:10.878121,44
1448,History box draw.,2024-02-25 07:29:19.523773,2024-07-04 17:07:23.422317,50
1449,Cover prevent after later low determine.,2024-04-25 23:30:14.426265,2024-06-27 01:45:02.594793,9
1450,Light coach maybe century protect.,2024-03-11 14:49:50.098664,2024-07-05 14:32:04.421123,99
1451,Truth begin popular man why my.,2024-03-17 15:24:18.199559,2024-06-11 06:16:53.402786,68
1452,Cost land seem long.,2024-05-12 12:06:07.130237,2024-09-01 05:46:47.892532,78
1453,Focus political away mind reveal fire material.,2024-06-11 13:07:30.743039,2024-02-23 07:24:43.397177,33
1454,Fall player society east.,2024-04-06 16:13:25.034625,2024-04-09 08:23:36.071007,29
1455,Person activity finish particular significant book personal bag.,2024-01-14 17:42:37.911813,2024-01-29 03:53:36.125359,50
1456,Citizen friend direction.,2024-08-20 01:22:00.030664,2024-07-16 06:49:24.337462,2
1457,For experience focus ball north choice.,2024-09-20 13:03:30.631494,2024-04-11 05:33:34.884266,62
1458,Lose the high morning language character.,2024-03-12 00:10:32.268224,2024-04-27 20:53:31.898250,92
1459,Central feeling dinner scene beautiful society.,2024-08-23 19:35:23.592366,2024-03-03 10:55:01.315058,48
1460,Behind per safe child change born.,2024-04-26 14:08:16.624257,2024-08-03 06:53:48.972478,41
1461,Without wonder land relate industry.,2024-02-20 10:41:02.883638,2024-07-15 10:46:57.869176,71
1462,Pressure onto tough indeed sense century.,2024-07-07 09:53:06.717873,2024-02-13 19:08:56.160660,1
1463,Quite yard knowledge painting senior others company.,2024-07-20 22:46:52.031987,2024-02-19 20:29:37.361811,85
1464,Modern future rest address marriage nor much.,2024-07-22 05:27:10.448505,2024-06-10 05:40:02.243581,24
1465,Example safe share everything.,2024-03-12 14:53:30.861399,2024-08-21 10:02:31.339871,50
1466,Interview word executive color better individual word.,2024-07-13 11:02:22.042872,2024-04-25 19:07:03.738503,35
1467,Culture sing friend wear travel from wide.,2024-01-25 22:39:25.716884,2024-07-10 10:28:52.742268,4
1468,Kitchen sort pressure economic recognize our.,2024-06-04 09:44:47.790921,2024-05-23 04:55:29.860286,86
1469,Size pretty teach policy friend.,2024-05-18 14:10:12.504450,2024-01-13 12:50:37.283935,81
1470,Man final away.,2024-04-16 16:05:38.302789,2024-08-25 18:20:03.676991,47
1471,Piece if pick bank ready.,2024-03-22 13:14:09.037383,2024-01-25 17:00:58.038276,12
1472,Individual order game pattern himself house.,2024-02-08 09:52:41.291318,2024-08-27 04:23:19.536913,77
1473,Here middle five beat high ball attention really.,2024-03-26 18:08:21.561889,2024-08-29 17:17:37.177687,77
1474,From board owner child.,2024-07-24 08:20:46.824984,2024-01-30 13:08:27.862600,78
1475,Today us front involve it.,2024-06-14 05:06:02.888117,2024-03-27 06:20:51.329575,73
1476,Trip do move similar seat worker.,2024-04-28 16:06:53.821169,2024-04-16 22:34:36.364180,84
1477,Upon black total business provide picture easy.,2024-09-02 18:12:44.106714,2024-01-01 21:10:54.719335,33
1478,Ahead successful safe suggest cause.,2024-01-14 12:07:47.788469,2024-08-16 20:39:23.404472,47
1479,Around high state able place his field.,2024-04-09 08:12:58.375590,2024-02-28 07:54:05.355547,19
1480,Security leave side television never order the.,2024-06-01 09:26:56.840103,2024-07-13 23:43:39.807598,80
1481,Machine south rock purpose their nature.,2024-07-28 06:40:51.785548,2024-04-29 03:42:31.262403,73
1482,Item news thank yard.,2024-09-20 07:15:04.271427,2024-09-15 03:31:28.597802,86
1483,Every same meeting building old.,2024-01-31 21:02:53.022017,2024-06-08 07:14:25.962720,35
1484,Successful determine third position nor admit into.,2024-08-31 07:13:24.910959,2024-05-23 19:19:52.740950,32
1485,Represent sell skin understand common.,2024-06-24 09:07:57.551763,2024-06-09 22:20:54.494498,67
1486,Lead impact federal itself practice age.,2024-03-03 07:01:51.445921,2024-08-05 02:41:53.833285,49
1487,Writer knowledge reality analysis voice toward cause.,2024-06-21 03:51:52.420110,2024-07-07 03:14:24.944044,100
1488,Create avoid movement agent.,2024-07-14 17:55:35.628129,2024-02-09 17:26:04.330955,97
1489,Scene born meet that either foot then piece.,2024-05-25 19:51:15.949320,2024-09-17 03:04:23.887642,59
1490,Personal American believe child measure month.,2024-01-13 12:08:04.384695,2024-05-08 02:20:22.046227,91
1491,Ago member job decade.,2024-02-29 07:25:24.699343,2024-09-18 15:09:11.656318,39
1492,Us painting ever sign parent wife sell market.,2024-02-26 21:56:57.686385,2024-08-21 13:40:45.039448,47
1493,Force audience possible make senior ability attorney force.,2024-01-07 04:24:25.069492,2024-01-17 16:27:10.842399,79
1494,Mother occur including not nearly bed score book.,2024-04-19 23:41:24.851873,2024-02-16 05:11:21.755765,17
1495,Certainly play democratic success until.,2024-04-18 03:59:16.872140,2024-08-05 20:31:01.196855,24
1496,Development far need material item.,2024-01-08 10:17:02.798026,2024-04-07 22:23:54.148039,4
1497,Economic thus language usually.,2024-05-16 05:06:06.484740,2024-08-08 19:20:43.330910,14
1498,Others summer fine conference.,2024-03-03 19:01:43.231164,2024-01-18 10:08:20.271408,98
1499,Apply data garden kitchen value somebody particularly.,2024-04-17 14:44:41.936911,2024-06-17 13:09:02.002880,23
1500,Whether mouth often board son white unit.,2024-03-06 06:15:18.086652,2024-04-16 19:09:42.710314,7
1501,Mr difficult return can.,2024-09-07 19:36:34.429475,2024-02-18 12:02:43.755882,38
1502,Kid star talk event floor.,2024-04-24 08:06:04.858005,2024-05-24 03:05:00.271665,49
1503,Like evening close natural hour school bed today.,2024-04-28 03:29:23.952622,2024-02-27 05:45:39.094175,12
1504,Person identify clearly nature.,2024-02-11 14:56:06.635311,2024-07-24 15:29:32.841474,2
1505,Material bar truth everything him if.,2024-03-31 04:00:33.281019,2024-08-24 21:30:22.880533,93
1506,Important step theory write feeling return.,2024-06-02 00:40:40.753156,2024-08-19 17:55:17.595392,72
1507,White design with speech.,2024-01-20 07:37:10.848889,2024-07-16 00:26:37.739482,41
1508,Brother daughter forward relate management use woman.,2024-08-13 05:38:05.083963,2024-03-14 03:50:53.059619,8
1509,Later ahead evidence career help shake.,2024-01-09 16:39:45.560830,2024-06-10 23:31:18.888039,92
1510,Study analysis often site.,2024-03-18 21:43:37.921592,2024-01-03 02:31:24.453938,1
1511,Pressure stock become someone sell discussion.,2024-07-28 08:53:40.414392,2024-04-06 23:24:03.565093,16
1512,Firm push star town personal.,2024-07-27 05:35:32.445470,2024-09-08 10:50:37.216592,75
1513,Office investment town for.,2024-04-01 10:02:37.150626,2024-07-28 06:46:39.537006,92
1514,Former morning force fast.,2024-04-27 00:23:55.612908,2024-02-12 02:52:28.478082,24
1515,Environment beautiful candidate consider audience nothing.,2024-03-25 19:24:19.069439,2024-06-05 18:58:29.547848,11
1516,Rest serious technology individual country light measure others.,2024-02-02 20:11:53.413236,2024-04-12 07:00:58.463939,10
1517,Agent send bar forget determine fine song.,2024-09-05 05:34:23.167193,2024-02-19 12:12:01.859716,75
1518,Purpose people in will from today.,2024-01-17 13:58:08.401442,2024-05-12 19:10:27.196102,10
1519,Detail want often turn event.,2024-05-14 04:19:05.323169,2024-06-27 22:05:07.226982,4
1520,City energy court off budget.,2024-01-01 18:15:51.739259,2024-09-12 04:42:13.253375,43
1521,Life direction personal feeling current four.,2024-03-05 09:56:17.610147,2024-05-20 10:38:15.831458,61
1522,Area certainly majority economy lawyer some quickly information.,2024-04-22 22:15:36.361524,2024-02-11 02:50:30.965110,27
1523,She though alone evidence community evening song.,2024-05-17 06:24:24.261344,2024-06-18 06:24:34.801713,73
1524,Security way vote know.,2024-02-07 06:06:46.276441,2024-07-30 07:27:54.590876,4
1525,Sign customer life.,2024-02-10 09:37:26.024092,2024-08-13 17:16:40.438766,66
1526,Pressure player mean.,2024-01-21 23:32:09.514731,2024-02-16 14:30:15.062721,36
1527,Off contain would language.,2024-07-09 17:11:07.899445,2024-05-29 19:10:42.687505,11
1528,Professor provide suggest however particularly.,2024-01-30 20:27:21.547181,2024-07-19 04:23:19.505935,84
1529,Agent middle ago cover majority move.,2024-03-24 13:31:25.543311,2024-07-15 00:52:06.570321,60
1530,Relationship must bank.,2024-08-29 04:15:21.788349,2024-06-22 06:13:27.987906,47
1531,Lay family expert that sort policy maybe.,2024-04-17 08:17:42.407304,2024-02-06 16:05:51.054598,70
1532,Security generation event as war political house.,2024-06-29 03:50:40.714249,2024-02-18 19:41:42.355270,82
1533,Whether eight memory least whole.,2024-09-05 00:16:31.981082,2024-02-13 18:05:47.115476,20
1534,Away tree skill.,2024-04-25 20:55:46.251021,2024-04-16 14:43:20.856303,50
1535,Consider reflect guess many size.,2024-08-10 20:04:34.146323,2024-06-24 04:47:59.298814,69
1536,Debate task occur way reflect size discuss.,2024-03-10 07:00:34.497461,2024-08-27 06:24:21.399266,9
1537,Wonder office nice woman fill.,2024-08-24 01:49:32.769886,2024-05-05 16:12:59.256380,58
1538,Measure society story pattern agency one.,2024-04-01 16:34:36.541114,2024-09-13 23:23:56.628038,52
1539,Authority force carry program only they.,2024-07-19 10:57:03.036174,2024-02-25 07:45:42.219207,60
1540,Stay health their ok station.,2024-08-11 04:44:25.443709,2024-02-11 08:42:18.050269,77
1541,Project out individual write however picture story.,2024-03-23 06:32:24.142360,2024-03-31 19:58:08.314621,12
1542,What artist call dinner born.,2024-07-02 17:33:41.789142,2024-07-30 15:37:08.061836,24
1543,Smile door laugh these yard number whose.,2024-01-31 00:14:30.134320,2024-09-11 08:37:33.631135,4
1544,New could hit wife focus point consider reality.,2024-03-19 21:45:03.339875,2024-09-19 17:14:56.858951,52
1545,Bring true stage something weight.,2024-08-29 07:57:16.225965,2024-09-03 05:03:49.351018,89
1546,Clear speech many raise her at.,2024-09-11 15:19:18.860023,2024-03-09 00:50:53.269508,98
1547,Start her high company movement create.,2024-06-16 09:57:16.442263,2024-04-19 14:55:12.628043,4
1548,Open simple red clearly forget situation town.,2024-07-28 17:42:21.240563,2024-02-02 03:20:49.693663,97
1549,Laugh pass pass mouth pattern once.,2024-01-18 19:13:19.953468,2024-01-06 04:31:02.180665,18
1550,Many turn girl pressure development.,2024-01-11 22:10:28.351338,2024-03-10 13:57:17.497664,51
1551,Send brother offer the customer lot.,2024-03-31 07:56:47.919905,2024-05-03 03:43:44.665633,44
1552,Would offer born.,2024-08-16 15:39:52.904889,2024-07-26 10:55:23.061065,42
1553,Feeling short student tonight meet writer.,2024-09-15 22:43:23.135530,2024-05-14 06:52:45.942461,71
1554,So success activity boy seek might provide weight.,2024-06-25 22:34:57.086069,2024-03-14 16:05:54.711834,79
1555,Human truth kind too simple.,2024-03-30 21:51:53.891544,2024-05-23 15:22:51.100361,11
1556,Million impact pass.,2024-05-23 22:57:51.810885,2024-02-17 00:50:01.866710,9
1557,Religious beat walk surface.,2024-06-04 21:19:14.930519,2024-04-30 21:07:15.815840,11
1558,Free read ground hear over walk.,2024-04-03 12:22:43.260150,2024-03-20 11:47:28.021798,35
1559,Your herself fall positive.,2024-06-30 14:04:17.871277,2024-08-20 13:12:32.951778,65
1560,Physical own so Democrat movement.,2024-09-12 18:34:23.320121,2024-03-15 10:15:59.673510,18
1561,Act safe raise debate some media.,2024-08-12 19:52:43.537429,2024-02-29 18:57:47.910485,64
1562,Local apply relationship.,2024-05-22 16:26:26.404916,2024-08-25 04:04:26.413927,20
1563,Various everybody with easy.,2024-07-22 17:32:38.830422,2024-09-01 05:23:19.379512,59
1564,None allow finish exist brother oil.,2024-02-20 03:11:22.813402,2024-04-03 19:49:04.034245,28
1565,Thought full little her carry whom speak but.,2024-04-23 15:49:45.497292,2024-07-30 16:42:50.228246,92
1566,Husband off already tough response require.,2024-04-06 09:57:56.042201,2024-05-09 10:00:15.627977,94
1567,Always research contain.,2024-05-17 01:13:17.725353,2024-07-17 08:39:12.136184,51
1568,Because despite those theory pass girl.,2024-09-03 06:19:41.997738,2024-08-15 18:53:29.481461,8
1569,Manager movement event.,2024-08-22 13:02:44.872606,2024-08-31 22:16:07.264844,87
1570,Threat argue medical hard somebody southern win.,2024-08-07 18:26:05.500942,2024-04-05 07:42:03.703774,32
1571,Travel understand hope cell war hard future.,2024-02-01 16:38:18.323982,2024-01-03 21:59:36.505397,67
1572,After hard life easy happy.,2024-03-03 10:00:53.566764,2024-07-07 15:14:52.748790,47
1573,Two purpose actually foot star.,2024-05-12 01:26:55.451121,2024-07-31 03:52:59.867777,85
1574,Thought kind city.,2024-09-16 01:20:32.972480,2024-02-07 02:08:14.222248,97
1575,Father understand go rich language nearly record back.,2024-04-01 13:19:37.519962,2024-01-02 12:31:37.031572,41
1576,Else worker factor there.,2024-09-15 22:29:45.424387,2024-03-07 22:32:27.899502,4
1577,Citizen show population represent leave financial.,2024-01-29 06:48:38.000351,2024-02-17 06:38:49.200138,83
1578,Where hand surface shake.,2024-09-14 16:01:02.148850,2024-07-25 09:46:57.778577,89
1579,Family free sister late deep various.,2024-02-04 09:27:17.346124,2024-09-22 10:32:55.299103,50
1580,Wish same follow big there.,2024-09-15 08:24:09.485261,2024-06-15 21:32:01.820307,53
1581,Whether couple population item.,2024-09-15 18:29:43.018629,2024-08-06 23:50:57.006125,55
1582,Three put he clear something family.,2024-02-06 19:41:25.542051,2024-04-20 12:40:43.384989,23
1583,Tax weight show line first such bar.,2024-08-09 00:05:32.215557,2024-03-15 05:13:33.793190,84
1584,Poor enjoy rule thousand left less.,2024-07-10 11:47:00.690532,2024-06-04 17:55:55.593599,41
1585,Magazine opportunity forward finally effort.,2024-04-04 02:47:41.011106,2024-04-10 01:23:00.941385,71
1586,Section happy final.,2024-05-29 14:19:08.578800,2024-02-19 09:00:17.826602,33
