payment_id,payment_date,amount,payment_method
1399,2024-08-05 19:56:38.789964,812.29,PayPal
1400,2024-03-08 22:15:57.031355,12.12,Bank Transfer
1401,2024-07-04 10:10:30.886460,421.18,Credit Card
1402,2024-03-02 14:27:49.962015,272.13,PayPal
1403,2024-08-16 12:28:36.634539,406.73,PayPal
1404,2024-05-23 10:01:06.396455,612.88,Credit Card
1405,2024-01-12 16:00:11.843633,443.51,Credit Card
1406,2024-06-04 07:39:22.991599,303.85,PayPal
1407,2024-08-20 07:32:09.342689,783.5,Bank Transfer
1408,2024-01-04 23:45:21.215307,586.49,Credit Card
1409,2024-02-10 02:13:53.742585,720.5,Credit Card
1410,2024-02-19 02:03:41.334772,468.45,Bank Transfer
1411,2024-02-02 07:01:04.693940,957.02,Bank Transfer
1412,2024-05-18 05:21:59.911646,950.94,PayPal
1413,2024-04-05 17:17:15.417771,482.77,Bank Transfer
1414,2024-04-11 08:19:06.277932,509.28,PayPal
1415,2024-05-01 22:25:18.070425,804.67,PayPal
1416,2024-04-17 16:29:48.940202,794.46,Bank Transfer
1417,2024-05-14 04:56:12.602883,330.64,PayPal
1418,2024-01-13 04:05:00.061515,982.49,Credit Card
1419,2024-06-09 06:28:37.778653,389.92,Bank Transfer
1420,2024-04-02 19:55:13.650003,353.9,Credit Card
1421,2024-04-15 12:10:27.092398,714.27,Bank Transfer
1422,2024-05-13 23:53:06.891522,985.25,Bank Transfer
1423,2024-04-28 16:43:03.772118,671.97,PayPal
1424,2024-03-26 10:32:27.538354,606.14,Bank Transfer
1425,2024-04-24 04:30:39.511224,951.27,Credit Card
1426,2024-09-09 11:10:09.391276,492.88,PayPal
1427,2024-09-14 09:39:22.318938,744.09,PayPal
1428,2024-03-29 11:53:08.076672,939.45,Bank Transfer
1429,2024-03-02 08:34:23.327977,849.36,Credit Card
1430,2024-05-30 09:41:37.767764,950.21,Bank Transfer
1431,2024-03-04 05:19:23.293304,290.13,PayPal
1432,2024-07-14 10:18:37.044729,470.54,PayPal
1433,2024-01-14 01:27:49.627728,935.88,Bank Transfer
1434,2024-09-04 01:53:24.695897,337.6,PayPal
1435,2024-01-20 11:55:21.387433,469.97,Bank Transfer
1436,2024-04-21 18:11:34.098582,833.25,Credit Card
1437,2024-09-23 15:31:14.305174,561.8,Credit Card
1438,2024-06-12 02:05:42.548972,573.76,Bank Transfer
1439,2024-07-09 19:59:07.856222,14.21,Credit Card
1440,2024-05-15 21:58:56.017789,118.11,PayPal
1441,2024-06-04 05:25:10.380518,962.12,Bank Transfer
1442,2024-02-13 16:47:57.995610,900.36,Bank Transfer
1443,2024-02-17 18:55:29.028082,363.79,Bank Transfer
1444,2024-06-30 11:09:20.836994,648.69,Credit Card
1445,2024-07-14 14:54:27.327834,774.52,Credit Card
1446,2024-05-23 07:26:57.833040,422.75,PayPal
1447,2024-02-26 20:02:19.607906,770.02,Bank Transfer
1448,2024-02-08 17:11:22.564669,412.61,PayPal
1449,2024-03-14 02:40:04.012909,832.38,Credit Card
1450,2024-01-07 08:34:48.693560,627.95,Credit Card
1451,2024-05-26 02:49:35.496219,280.51,Bank Transfer
1452,2024-05-22 02:04:46.699950,623.33,Credit Card
1453,2024-05-17 05:10:51.797483,422.27,Credit Card
1454,2024-08-16 12:06:46.864701,83.89,PayPal
1455,2024-01-25 06:14:54.203798,247.51,Credit Card
1456,2024-01-17 16:01:27.403189,640.85,PayPal
1457,2024-09-14 03:08:22.764037,251.06,Credit Card
1458,2024-02-22 19:23:14.121879,228.91,Credit Card
1459,2024-04-03 19:10:48.191578,594.71,Bank Transfer
1460,2024-03-11 15:39:54.841574,812.66,Bank Transfer
1461,2024-03-30 18:17:52.079663,610.04,Bank Transfer
1462,2024-07-21 14:51:07.366685,740.93,Credit Card
1463,2024-07-29 14:52:18.929560,525.93,Bank Transfer
1464,2024-06-05 09:22:09.907934,793.46,Credit Card
1465,2024-08-01 02:59:38.882038,230.08,PayPal
1466,2024-07-17 05:57:24.728794,803.06,Bank Transfer
1467,2024-08-06 20:21:50.658622,843.53,Credit Card
1468,2024-05-19 22:19:18.089815,136.49,Bank Transfer
1469,2024-03-24 10:38:21.347979,257.64,PayPal
1470,2024-03-08 05:24:25.624946,491.64,PayPal
1471,2024-05-21 16:31:47.538231,720.11,PayPal
1472,2024-02-10 02:23:53.935720,158.72,PayPal
1473,2024-03-19 17:08:32.680031,28.51,PayPal
1474,2024-02-13 13:28:03.070968,436.35,PayPal
1475,2024-05-18 02:19:55.971708,632.33,Bank Transfer
1476,2024-07-10 10:21:31.164788,524.77,Credit Card
1477,2024-02-18 21:53:04.306112,787.85,PayPal
1478,2024-09-18 16:29:24.180921,569.61,Credit Card
1479,2024-03-27 07:33:07.043538,863.04,Credit Card
1480,2024-04-11 19:36:03.649070,901.52,PayPal
1481,2024-04-12 00:07:20.799289,268.5,Credit Card
1482,2024-06-02 22:01:25.040606,505.5,Credit Card
1483,2024-04-22 23:05:59.780975,782.77,Credit Card
1484,2024-06-04 07:23:11.622028,209.66,Bank Transfer
1485,2024-09-22 20:50:14.022108,226.63,Bank Transfer
1486,2024-06-10 14:24:45.119770,374.5,Bank Transfer
1487,2024-02-04 19:40:22.038605,472.28,PayPal
1488,2024-01-21 23:13:06.366535,94.17,Bank Transfer
1489,2024-08-14 10:05:00.417263,287.16,Bank Transfer
1490,2024-07-21 07:50:18.838513,973.11,Bank Transfer
1491,2024-07-22 22:05:31.566930,885.45,Bank Transfer
1492,2024-08-10 15:20:37.096204,404.62,Credit Card
1493,2024-08-05 10:07:54.412447,88.89,Credit Card
1494,2024-03-31 02:18:05.201598,848.77,PayPal
1495,2024-06-14 14:21:35.536345,531.68,Credit Card
1496,2024-06-05 03:46:21.593155,651.57,PayPal
1497,2024-05-22 18:59:05.291885,468.19,Credit Card
1498,2024-08-19 07:03:27.939917,690.16,Credit Card
1499,2024-05-19 00:12:29.848778,899.58,Credit Card
1500,2024-01-13 23:11:04.914295,753.2,Bank Transfer
1501,2024-01-03 08:37:38.070227,374.94,PayPal
1502,2024-08-08 21:25:49.550270,748.45,Credit Card
1503,2024-02-04 05:29:36.009372,363.09,Credit Card
1504,2024-02-07 17:15:44.575583,17.19,Credit Card
1505,2024-03-20 11:28:59.733359,21.66,PayPal
1506,2024-08-12 08:49:35.211408,786.54,Credit Card
1507,2024-08-28 23:06:02.063734,92.45,Bank Transfer
1508,2024-01-06 09:38:32.426847,191.25,Credit Card
1509,2024-08-05 13:49:46.150868,750.51,PayPal
1510,2024-02-18 20:00:33.031821,246.2,Bank Transfer
1511,2024-05-18 06:29:21.653977,812.25,PayPal
1512,2024-07-21 00:00:03.231838,658.54,PayPal
1513,2024-03-23 09:27:24.671366,424.08,PayPal
1514,2024-01-25 04:48:07.339068,272.47,PayPal
1515,2024-09-20 14:35:11.538404,378.9,Credit Card
1516,2024-02-13 15:24:45.957865,335.14,Credit Card
1517,2024-09-06 19:19:55.412809,140.77,PayPal
1518,2024-06-01 21:00:06.400432,362.93,PayPal
1519,2024-06-24 14:51:47.180493,599.33,Credit Card
1520,2024-05-29 02:16:19.764044,545.45,Credit Card
1521,2024-08-17 04:15:27.979077,14.8,Bank Transfer
1522,2024-06-07 08:22:15.941960,470.66,Credit Card
1523,2024-07-11 16:37:21.084208,643.85,Credit Card
1524,2024-01-14 10:41:52.088670,44.32,Credit Card
1525,2024-03-03 16:58:22.382202,83.27,PayPal
1526,2024-01-22 00:38:47.455993,299.12,PayPal
1527,2024-03-08 02:19:05.020042,724.74,Bank Transfer
1528,2024-01-03 00:45:18.644748,815.24,PayPal
1529,2024-04-19 00:36:11.552890,934.67,Credit Card
1530,2024-03-01 00:57:22.256402,37.28,Credit Card
1531,2024-08-21 01:03:28.858513,135.28,Bank Transfer
1532,2024-03-25 17:13:30.717316,518.04,Bank Transfer
1533,2024-08-04 13:51:10.187363,728.23,Bank Transfer
1534,2024-07-11 00:27:50.438379,932.05,Bank Transfer
1535,2024-04-08 18:37:08.785654,567.23,PayPal
1536,2024-03-15 09:10:32.651673,996.63,Credit Card
1537,2024-01-30 04:38:27.530191,335.42,Bank Transfer
1538,2024-06-09 18:33:03.686016,262.79,Credit Card
1539,2024-02-08 12:08:15.905986,562.4,PayPal
1540,2024-01-24 11:04:24.826102,47.55,Bank Transfer
1541,2024-05-31 01:40:49.657135,703.37,PayPal
1542,2024-04-10 08:03:23.596952,473.24,PayPal
1543,2024-05-16 02:08:55.482177,385.22,Bank Transfer
1544,2024-01-16 10:41:09.920803,264.39,PayPal
1545,2024-06-04 20:37:10.037392,656.36,Bank Transfer
1546,2024-03-20 21:35:08.558946,181.36,Bank Transfer
1547,2024-02-25 05:20:33.646172,709.15,Bank Transfer
1548,2024-08-03 07:56:47.680212,397.95,PayPal
1549,2024-07-16 16:32:38.204264,973.42,Bank Transfer
1550,2024-04-21 22:08:01.246632,739.52,Credit Card
1551,2024-08-08 16:24:54.050403,43.12,Credit Card
1552,2024-03-05 11:04:06.855419,125.19,Bank Transfer
1553,2024-06-29 20:31:40.963845,53.14,Bank Transfer
1554,2024-06-23 05:22:26.823519,700.43,Bank Transfer
1555,2024-05-04 10:07:52.733149,898.8,Bank Transfer
1556,2024-02-07 17:35:10.592841,309.03,PayPal
1557,2024-01-07 03:33:26.981444,495.31,Bank Transfer
1558,2024-03-06 11:18:01.559946,282.76,Bank Transfer
1559,2024-03-10 00:15:47.529243,199.13,Credit Card
1560,2024-03-25 11:29:18.129158,520.3,PayPal
1561,2024-04-12 18:04:14.987286,660.76,PayPal
1562,2024-03-28 13:18:31.301601,793.68,Bank Transfer
1563,2024-02-16 18:45:12.389326,433.52,PayPal
1564,2024-07-07 01:36:45.220616,163.77,Bank Transfer
1565,2024-04-29 04:52:34.212151,671.33,Bank Transfer
1566,2024-02-16 09:01:14.414455,696.85,Credit Card
1567,2024-01-19 22:10:02.937753,872.4,PayPal
1568,2024-08-27 10:00:11.195750,887.62,PayPal
1569,2024-07-02 01:38:53.886313,230.15,Bank Transfer
1570,2024-08-05 00:02:09.365262,649.37,Bank Transfer
1571,2024-08-01 16:42:19.316924,222.46,Bank Transfer
1572,2024-03-22 15:12:20.088722,985.69,PayPal
1573,2024-04-14 18:34:41.975412,747.13,Credit Card
1574,2024-07-05 11:08:31.029694,100.35,Bank Transfer
1575,2024-03-29 10:48:07.668439,504.64,PayPal
1576,2024-01-23 01:05:28.198162,21.61,Credit Card
1577,2024-05-04 17:05:14.485601,567.11,Bank Transfer
1578,2024-09-21 11:53:34.637233,153.39,PayPal
1579,2024-09-03 03:46:20.989933,241.19,Credit Card
1580,2024-04-02 14:33:51.321585,400.01,Bank Transfer
1581,2024-06-21 19:15:31.304212,93.8,PayPal
1582,2024-08-22 21:24:13.807550,496.79,Credit Card
1583,2024-02-01 15:36:06.059409,654.84,Credit Card
1584,2024-06-17 00:15:12.547308,778.28,PayPal
1585,2024-03-01 23:25:42.013054,403.47,PayPal
1586,2024-07-23 20:05:42.690861,964.12,Credit Card
1587,2024-04-12 05:36:43.507989,118.32,PayPal
1588,2024-06-08 02:11:44.422422,194.48,PayPal
1589,2024-04-17 10:07:46.957458,379.35,Bank Transfer
1590,2024-05-04 01:02:56.201910,368.31,Bank Transfer
1591,2024-09-19 12:46:09.117122,131.04,Credit Card
1592,2024-08-15 06:58:23.368665,761.92,Credit Card
1593,2024-08-07 04:45:47.630894,828.72,Bank Transfer
1594,2024-03-17 15:11:11.650032,23.69,Credit Card
1595,2024-07-02 04:02:02.283331,50.36,Credit Card
1596,2024-05-25 19:50:58.146737,512.32,PayPal
1597,2024-02-09 05:32:38.521573,100.29,PayPal
1598,2024-01-03 15:01:56.352729,634.14,PayPal
1599,2024-06-04 16:16:07.535157,753.02,Bank Transfer
1600,2024-03-14 21:33:30.183916,595.75,Bank Transfer
1601,2024-01-31 13:34:12.929109,292.23,Bank Transfer
1602,2024-04-22 23:48:00.774291,172.21,PayPal
1603,2024-03-03 10:13:45.417027,654.89,Credit Card
1604,2024-05-20 02:42:36.766645,436.2,PayPal
1605,2024-09-01 06:47:21.642179,69.14,Credit Card
1606,2024-04-28 23:49:45.654065,750.19,Credit Card
1607,2024-05-14 15:32:07.768360,615.86,PayPal
1608,2024-06-05 22:25:27.076796,290.9,Bank Transfer
1609,2024-02-11 04:31:13.067457,867.05,PayPal
1610,2024-06-03 20:30:04.776151,701.39,Credit Card
1611,2024-05-22 01:06:20.557372,449.8,Credit Card
1612,2024-02-11 18:00:02.410438,689.12,PayPal
1613,2024-04-13 18:58:20.475447,39.72,PayPal
1614,2024-09-05 03:49:26.033986,877.74,Credit Card
1615,2024-03-04 11:19:03.433501,529.52,PayPal
1616,2024-02-05 20:42:51.433805,122.43,Bank Transfer
1617,2024-04-25 11:06:16.577042,888.33,PayPal
1618,2024-02-27 09:48:45.411659,585.52,Bank Transfer
1619,2024-03-27 02:01:12.031263,51.24,Credit Card
1620,2024-04-15 08:51:12.763525,23.99,Bank Transfer
1621,2024-04-04 21:01:02.780553,613.82,Credit Card
1622,2024-01-19 01:01:39.149162,158.13,Bank Transfer
1623,2024-09-23 04:07:39.944559,180.97,Credit Card
1624,2024-04-03 04:23:41.478403,15.17,Bank Transfer
1625,2024-09-01 18:07:07.588796,579.32,PayPal
1626,2024-03-26 12:00:02.487414,53.06,Bank Transfer
1627,2024-01-25 07:07:59.804056,14.4,Credit Card
1628,2024-09-10 05:24:38.975021,554.03,PayPal
1629,2024-09-08 14:57:46.202337,793.94,PayPal
1630,2024-03-13 17:10:48.889862,892.88,Credit Card
1631,2024-04-15 18:32:04.128963,20.93,Credit Card
1632,2024-06-21 01:31:55.024315,744.55,Bank Transfer
1633,2024-01-09 00:02:20.033479,777.66,Credit Card
1634,2024-01-04 21:03:27.389733,579.87,Bank Transfer
1635,2024-07-15 08:24:06.915168,52.3,Credit Card
1636,2024-08-27 18:49:30.160376,606.91,PayPal
1637,2024-04-02 04:14:07.544705,329.93,PayPal
1638,2024-08-14 06:32:24.659410,318.67,Credit Card
1639,2024-03-14 09:22:36.618748,857.51,PayPal
1640,2024-08-01 08:05:17.629446,480.71,Bank Transfer
1641,2024-02-07 20:13:59.824411,341.79,Credit Card
1642,2024-01-02 08:40:37.791052,698.6,Credit Card
1643,2024-08-30 21:17:17.585910,174.73,PayPal
1644,2024-03-28 07:46:28.772745,668.58,PayPal
1645,2024-08-21 03:13:41.084693,186.19,Credit Card
1646,2024-06-12 02:56:42.763580,770.54,Credit Card
1647,2024-06-18 19:35:55.828503,883.68,PayPal
1648,2024-01-05 09:14:43.013288,494.73,Credit Card
1649,2024-08-11 06:14:28.967421,797.77,Bank Transfer
1650,2024-03-17 22:05:25.858713,804.04,Bank Transfer
1651,2024-08-25 16:44:26.407004,651.64,Credit Card
1652,2024-01-09 07:43:14.664752,625.04,Bank Transfer
1653,2024-08-17 23:23:00.888173,105.04,Bank Transfer
1654,2024-08-01 07:44:50.961102,27.31,PayPal
1655,2024-05-06 07:38:01.033251,668.1,Credit Card
1656,2024-07-29 09:24:03.795155,428.76,Bank Transfer
1657,2024-03-30 21:39:03.164686,735.53,PayPal
1658,2024-01-29 06:19:43.047666,335.19,Bank Transfer
1659,2024-06-21 20:51:50.129852,746.39,Credit Card
1660,2024-09-06 03:24:42.403701,982.89,PayPal
1661,2024-09-16 02:30:09.786407,735.62,PayPal
1662,2024-05-05 16:38:32.474858,982.7,Bank Transfer
1663,2024-04-10 02:58:40.609432,950.79,Bank Transfer
1664,2024-09-23 14:22:58.808313,275.0,Bank Transfer
1665,2024-01-29 03:54:15.915621,936.26,Credit Card
1666,2024-03-12 04:04:07.522197,400.91,PayPal
1667,2024-07-26 09:11:31.273865,890.28,Bank Transfer
1668,2024-01-05 15:06:11.968387,249.9,PayPal
1669,2024-02-27 18:50:42.659671,702.15,Bank Transfer
1670,2024-07-02 01:37:37.124473,543.54,Bank Transfer
1671,2024-08-03 02:26:04.456167,396.43,Bank Transfer
1672,2024-07-24 14:55:59.035817,372.4,PayPal
1673,2024-07-26 10:59:36.850636,316.72,PayPal
1674,2024-04-03 21:22:18.054732,956.21,Credit Card
1675,2024-08-05 14:35:44.093308,397.71,PayPal
1676,2024-02-27 17:24:35.300335,852.75,Credit Card
1677,2024-09-10 10:40:58.839203,33.79,Credit Card
1678,2024-02-01 03:09:33.190947,493.39,Credit Card
1679,2024-08-18 09:13:15.883067,547.47,Credit Card
1680,2024-02-18 23:33:00.847150,52.58,Credit Card
1681,2024-06-01 10:50:41.615596,619.96,Credit Card
1682,2024-09-14 15:11:55.638892,302.17,Credit Card
1683,2024-06-05 18:21:51.481839,614.0,Bank Transfer
1684,2024-08-29 12:33:16.153745,890.08,PayPal
1685,2024-02-08 16:57:46.138055,409.63,PayPal
1686,2024-05-02 21:57:50.380343,992.7,PayPal
1687,2024-05-25 08:16:10.226093,791.86,Bank Transfer
1688,2024-01-04 10:38:44.462989,700.91,Credit Card
1689,2024-02-26 08:11:50.036855,351.01,Bank Transfer
1690,2024-02-10 15:10:37.307926,858.94,Bank Transfer
1691,2024-02-08 11:39:21.949320,763.36,Credit Card
1692,2024-02-23 16:11:33.402013,976.93,Credit Card
1693,2024-05-07 22:31:18.461055,387.48,Bank Transfer
1694,2024-07-29 14:54:02.169177,473.85,PayPal
1695,2024-03-18 11:07:23.420133,581.58,PayPal
1696,2024-01-29 22:24:54.869557,775.06,PayPal
1697,2024-06-11 11:38:37.648760,163.04,Credit Card
1698,2024-05-07 18:00:02.736520,741.0,Credit Card
1699,2024-07-24 01:25:40.901524,772.58,Bank Transfer
1700,2024-04-17 19:55:26.514184,760.5,PayPal
1701,2024-05-15 12:17:39.966267,249.84,Credit Card
1702,2024-06-04 15:01:14.739103,349.3,Credit Card
1703,2024-08-11 12:22:15.914115,999.41,Credit Card
1704,2024-08-22 15:05:10.621591,986.56,Credit Card
1705,2024-09-12 18:34:31.499576,80.79,Bank Transfer
1706,2024-04-13 14:31:57.443727,13.28,Credit Card
1707,2024-06-26 20:15:43.505993,517.95,PayPal
1708,2024-07-01 18:50:39.875225,55.65,Bank Transfer
1709,2024-05-20 18:04:15.877416,823.8,PayPal
1710,2024-08-19 18:15:10.424919,337.13,Credit Card
1711,2024-01-14 20:39:40.218323,26.27,Bank Transfer
1712,2024-06-27 09:51:52.655418,423.16,Bank Transfer
1713,2024-08-29 20:26:42.589025,618.45,Bank Transfer
1714,2024-03-01 06:22:07.342503,292.08,Credit Card
1715,2024-04-11 22:14:42.950376,531.53,Bank Transfer
1716,2024-01-20 00:45:21.257170,606.41,PayPal
1717,2024-05-05 10:55:38.188463,766.35,PayPal
1718,2024-01-21 09:29:20.953082,179.83,PayPal
1719,2024-01-28 14:48:41.008656,138.49,Credit Card
1720,2024-06-06 15:32:11.161151,441.26,PayPal
1721,2024-03-05 18:30:48.355291,790.53,Bank Transfer
1722,2024-03-12 19:47:05.337666,702.46,PayPal
1723,2024-07-02 23:01:51.684131,612.39,PayPal
1724,2024-03-18 15:43:10.783043,693.73,Credit Card
1725,2024-08-02 06:41:26.791043,112.95,Bank Transfer
1726,2024-04-25 17:48:45.901038,945.59,Bank Transfer
1727,2024-07-14 20:29:30.506780,739.65,Bank Transfer
1728,2024-03-03 20:30:49.766665,782.94,Credit Card
1729,2024-05-07 00:21:18.363193,180.97,PayPal
1730,2024-04-27 19:45:34.417817,91.03,PayPal
1731,2024-04-14 01:48:59.539397,685.09,Bank Transfer
1732,2024-07-29 17:03:13.538923,360.79,Credit Card
1733,2024-06-24 08:39:29.562746,156.11,Bank Transfer
1734,2024-05-26 09:37:26.042032,455.7,PayPal
1735,2024-03-21 16:03:43.560904,980.42,Bank Transfer
1736,2024-02-26 14:54:10.010477,120.52,Bank Transfer
1737,2024-03-27 06:02:24.342420,760.3,PayPal
1738,2024-06-17 04:27:30.649929,614.89,Bank Transfer
1739,2024-03-06 16:13:09.498077,635.03,Credit Card
1740,2024-08-08 18:06:53.121151,750.78,Bank Transfer
1741,2024-04-23 03:42:30.147768,11.53,PayPal
1742,2024-05-11 02:24:58.353054,566.44,Bank Transfer
1743,2024-05-07 13:14:34.223507,304.45,PayPal
1744,2024-04-14 02:50:09.528877,956.42,Credit Card
1745,2024-07-25 11:22:20.976535,77.27,Credit Card
1746,2024-01-21 10:18:29.810120,38.47,Bank Transfer
1747,2024-07-24 07:01:33.586924,540.93,PayPal
1748,2024-02-05 04:44:52.476862,163.87,Bank Transfer
1749,2024-04-23 21:01:14.443554,690.66,Credit Card
1750,2024-03-21 19:53:22.415423,702.31,PayPal
1751,2024-06-07 00:39:20.729470,889.3,PayPal
1752,2024-04-21 21:21:24.506177,611.29,Bank Transfer
1753,2024-03-31 06:06:10.710994,78.23,Credit Card
1754,2024-02-21 11:27:24.727032,207.61,Credit Card
1755,2024-04-11 09:24:41.544627,660.04,Bank Transfer
1756,2024-05-27 02:06:11.652097,518.53,Bank Transfer
1757,2024-09-03 20:16:25.102771,963.92,PayPal
1758,2024-08-23 06:21:30.934821,129.06,Bank Transfer
1759,2024-06-16 05:25:09.314755,342.75,Credit Card
1760,2024-04-12 20:16:13.095787,287.55,PayPal
1761,2024-05-28 10:00:07.761998,771.92,PayPal
1762,2024-02-08 20:06:48.018857,299.69,Bank Transfer
1763,2024-03-28 18:19:15.685958,442.68,Credit Card
1764,2024-02-09 14:48:42.474098,692.37,Credit Card
1765,2024-04-10 04:15:26.522544,872.76,Bank Transfer
1766,2024-05-10 02:09:50.186992,744.47,Bank Transfer
1767,2024-04-27 16:31:16.070641,411.8,Bank Transfer
1768,2024-07-28 14:10:18.779127,521.01,Credit Card
1769,2024-05-10 12:07:38.335589,265.17,Bank Transfer
1770,2024-02-23 13:29:58.294789,806.21,Bank Transfer
1771,2024-01-14 18:42:45.977015,357.04,Credit Card
1772,2024-09-01 06:26:55.942683,488.48,Credit Card
1773,2024-06-02 09:00:47.799280,426.06,Credit Card
1774,2024-06-22 12:45:22.773385,975.86,Bank Transfer
1775,2024-09-12 22:56:59.092927,38.51,Credit Card
1776,2024-04-22 20:33:48.874603,379.57,Credit Card
1777,2024-09-11 20:30:24.134298,864.49,PayPal
1778,2024-06-08 08:35:50.575207,747.57,Bank Transfer
1779,2024-05-22 04:50:19.768236,46.8,PayPal
1780,2024-03-08 04:36:45.486474,781.72,PayPal
1781,2024-08-23 04:15:30.743472,254.35,Credit Card
1782,2024-03-03 05:18:15.101659,977.87,PayPal
1783,2024-04-10 00:18:56.695276,118.29,Bank Transfer
1784,2024-08-30 10:18:25.495324,897.87,Bank Transfer
1785,2024-06-17 16:24:15.199482,399.3,Credit Card
1786,2024-06-25 12:30:49.033059,28.4,Credit Card
1787,2024-05-14 00:41:49.472745,945.95,Credit Card
1788,2024-05-05 22:41:55.111206,759.97,Credit Card
1789,2024-08-22 01:53:52.903126,489.8,Credit Card
1790,2024-09-17 20:11:10.024828,941.58,PayPal
1791,2024-02-27 10:27:53.041404,839.96,Bank Transfer
1792,2024-02-13 12:01:43.760758,728.17,Bank Transfer
1793,2024-09-18 18:19:03.471657,865.22,PayPal
1794,2024-08-23 10:48:03.304054,200.01,Bank Transfer
1795,2024-06-01 21:24:12.367961,643.27,Credit Card
1796,2024-06-25 13:18:53.544833,973.15,Bank Transfer
1797,2024-05-07 18:33:51.745151,975.15,Credit Card
1798,2024-07-10 16:56:31.426080,832.71,PayPal
1799,2024-09-01 03:13:23.525562,963.0,PayPal
1800,2024-05-02 13:37:05.573685,883.99,PayPal
1801,2024-09-08 10:57:20.694600,124.23,PayPal
1802,2024-04-12 11:22:48.152827,423.76,Credit Card
1803,2024-08-23 10:29:26.655811,845.32,Credit Card
1804,2024-02-10 05:34:04.140468,519.94,Bank Transfer
1805,2024-01-10 02:31:48.585374,876.04,Bank Transfer
1806,2024-03-01 21:22:49.520283,672.74,Bank Transfer
